id,major,year_degree,total_amount,month_avg_amount,min_amount_month_num,min_same_month_total_amount,max_amount_month_num,max_same_month_total_amount,all_breakfast_count,all_lunch_count,all_dinner_count,other_periods_count,regular_rate,early_count,total_amount_std,min_amount_std_month_num,min_amount_std,max_amount_std_moth_num,max_amount_std,total_course_count,excellent_rate,resit_rate,total_score_std,max_score_std,min_score_std,max_session_std,min_session_std,avg_rank,max_rank,min_rank,total_borrow_count,avg_borrow_days,total_during_exam_count,total_long_term_count,total_count,avg_count,max_count,min_count,max_month,min_month,am_count,pm_count,count_std,during_exam_count,early_warning_level
3210601527,土木工程,2021,37676.16,10.61,12,2.24,5,110.00,2016,288,192,1056,0.70,1056,18.17,10,0.00,9,14.45,97,0.47,0.01,2.70,2.78,5.63,11.87,5.29,263.63,42,406,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601528,土木工程,2021,108869.76,5.32,2,0.56,8,77.00,1728,3744,6048,8928,0.56,1728,16.87,10,0.00,11,12.42,96,0.64,0.00,2.36,2.40,5.90,10.01,6.02,94.88,24,187,2,107.00,2,2,0,0,0,0,0,0,0,0,0.00,0,0
3210601602,土木工程,2021,29377.44,42.95,8,21.12,5,220.00,108,180,144,252,0.63,72,68.52,3,0.00,6,54.69,101,0.35,0.05,4.80,3.71,12.90,13.84,6.31,372.63,192,502,2,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601603,土木工程,2021,694001.20,57.50,3,80.00,11,1029.08,2720,2210,1870,5270,0.56,2040,219.08,4,0.00,11,345.02,98,0.77,0.00,2.19,2.00,7.12,9.90,4.50,96.75,10,183,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601608,土木工程,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,115,0.36,0.10,3.98,3.59,13.08,19.97,8.84,420.75,104,640,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210601609,土木工程,2021,385123.20,26.58,4,2.00,9,608.00,3570,1680,3360,5880,0.59,3360,61.95,10,0.00,9,87.50,98,0.46,0.02,1.61,3.43,4.44,12.75,8.54,324.00,155,496,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601610,土木工程,2021,30447.12,2.35,2,0.56,6,72.48,418,3135,3135,6270,0.52,627,14.50,4,0.00,6,13.46,118,0.24,0.12,4.15,4.09,10.97,13.69,9.25,460.88,284,635,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210601611,土木工程,2021,2140727.04,14.10,2,92.52,9,1433.04,6936,41208,37536,66096,0.56,3672,114.42,9,0.00,9,108.28,100,0.39,0.04,3.35,2.38,6.68,12.65,6.16,341.63,99,464,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601612,土木工程,2021,4020.48,3.49,5,1.00,10,42.56,0,216,144,792,0.31,0,12.16,3,0.00,10,19.72,101,0.46,0.05,2.12,2.96,5.63,13.39,6.81,282.75,130,462,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601614,土木工程,2021,79073.28,8.15,2,0.84,9,324.00,990,2772,1584,4356,0.55,396,67.61,5,0.00,9,8.09,100,0.45,0.02,5.48,2.23,8.80,12.45,6.19,258.75,160,330,1,23.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601615,土木工程,2021,2286.00,63.50,8,40.00,7,114.00,9,0,0,27,0.25,9,32.10,8,0.00,7,7.00,101,0.32,0.05,2.27,2.60,5.29,13.48,8.76,397.50,203,618,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601616,土木工程,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,100,0.46,0.05,2.49,1.41,6.26,12.45,7.11,315.75,109,607,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601618,土木工程,2021,8192.00,56.89,10,2.00,3,250.00,64,0,32,48,0.67,48,90.23,10,0.00,8,36.82,96,0.46,0.01,3.87,2.69,3.97,11.90,8.41,280.25,67,474,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601619,土木工程,2021,60.00,60.00,5,60.00,5,60.00,0,0,0,1,0.00,0,0.00,5,0.00,5,0.00,99,0.52,0.03,4.02,3.86,6.80,11.30,6.85,259.13,20,385,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601621,土木工程,2021,46923.80,23.44,6,2.28,8,161.08,308,462,462,770,0.62,0,52.92,3,0.00,7,49.72,94,0.47,0.01,3.18,2.67,6.70,12.48,8.18,269.50,45,454,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601622,土木工程,2021,139960.80,11.26,4,1.00,6,270.00,1008,3864,1848,5712,0.54,840,69.59,6,0.00,5,59.50,97,0.51,0.01,3.64,2.54,5.65,11.47,6.25,244.00,32,439,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601624,土木工程,2021,49724.64,1.73,2,2.24,3,71.08,1008,3276,7560,16884,0.41,252,13.36,9,0.00,3,25.54,94,0.86,0.00,2.33,2.33,5.28,7.15,4.88,34.75,2,81,1,59.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601627,土木工程,2021,94512.00,2.50,2,0.42,7,83.52,4224,9504,8712,15312,0.59,2112,13.51,11,0.00,9,5.64,103,0.53,0.04,2.05,3.08,8.21,15.29,9.00,268.00,64,392,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,1
3210601628,土木工程,2021,288.00,3.60,9,2.00,7,10.00,0,32,0,48,0.40,0,3.28,7,0.00,7,0.00,96,0.61,0.01,4.34,3.27,6.57,10.13,7.00,171.00,4,318,2,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609101,城市地下空间工程,2021,3183.60,5.05,5,2.00,8,20.00,210,168,84,168,0.73,210,8.31,6,0.00,9,4.55,104,0.41,0.05,3.72,3.54,9.43,15.01,8.08,118.25,55,195,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3210609102,城市地下空间工程,2021,71544.96,12.74,3,1.00,9,170.00,864,2160,1296,1296,0.77,720,40.96,10,0.00,9,11.18,99,0.53,0.02,2.24,3.46,10.98,13.23,6.38,79.50,37,153,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609104,城市地下空间工程,2021,249732.00,11.89,1,10.00,6,200.00,5880,6440,3080,5600,0.73,4480,24.69,12,0.00,4,17.50,111,0.36,0.10,4.39,4.30,9.12,16.42,7.46,132.38,52,196,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3210609107,城市地下空间工程,2021,256320.00,11.39,7,11.00,9,290.10,3600,8325,2700,7875,0.65,1575,33.57,10,0.00,9,20.00,102,0.51,0.03,4.43,3.74,10.04,13.37,6.16,95.50,23,181,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609109,城市地下空间工程,2021,55597.36,27.77,6,33.00,9,220.00,182,546,364,910,0.55,0,40.76,4,0.00,6,7.72,104,0.42,0.05,4.67,4.94,9.54,14.11,6.18,109.50,32,182,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609110,城市地下空间工程,2021,61308.00,22.78,6,15.00,11,140.00,0,1170,117,1404,0.48,0,24.93,6,0.00,11,10.00,107,0.34,0.07,4.19,3.84,10.45,16.89,8.12,130.63,49,197,1,18.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3210609114,城市地下空间工程,2021,50238.00,10.15,4,1.00,12,86.00,300,1500,900,2250,0.55,300,25.97,6,0.00,10,27.89,97,0.54,0.02,4.01,3.16,7.66,12.89,5.79,88.63,14,172,13,81.69,2,5,0,0,0,0,0,0,0,0,0.00,0,0
3210609118,城市地下空间工程,2021,934211.52,49.84,1,3.00,9,661.68,4488,2376,1848,10032,0.46,3696,107.87,10,0.00,3,62.22,98,0.79,0.00,2.34,1.64,5.63,12.55,4.32,21.63,5,54,1,13.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609119,城市地下空间工程,2021,31488.00,32.80,9,40.00,5,131.00,48,144,240,528,0.45,48,50.26,10,0.00,6,24.76,100,0.48,0.02,3.23,1.96,5.34,13.26,9.88,98.75,26,170,3,47.33,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609121,城市地下空间工程,2021,289373.04,13.17,1,18.40,9,369.86,3762,9306,5940,2970,0.86,2178,92.74,2,0.00,6,45.00,99,0.79,0.01,3.34,3.19,12.59,12.43,5.35,35.13,3,94,2,129.00,0,2,0,0,0,0,0,0,0,0,0.00,0,0
3210609122,城市地下空间工程,2021,480.96,0.95,6,0.56,3,4.00,0,108,72,324,0.36,0,1.03,6,0.00,7,0.26,98,0.50,0.01,2.37,1.94,6.98,12.65,8.88,83.38,32,145,11,24.55,8,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609128,城市地下空间工程,2021,171599.04,15.28,1,1.00,6,273.00,2808,1728,1080,5616,0.50,3024,54.19,9,0.00,9,13.86,100,0.45,0.04,2.94,5.12,9.08,12.94,1.25,105.63,46,177,4,61.75,2,2,0,0,0,0,0,0,0,0,0.00,0,0
3210609130,城市地下空间工程,2021,632029.20,21.76,1,33.50,11,622.66,11000,6600,8140,3300,0.89,10780,93.68,10,0.00,6,29.44,99,0.49,0.02,2.67,4.21,5.87,11.64,7.51,95.63,48,178,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609201,城市地下空间工程,2021,101244.00,44.25,11,13.00,5,241.50,528,792,616,352,0.85,264,65.15,10,0.00,8,45.00,100,0.66,0.01,2.22,2.92,4.52,10.80,7.50,48.50,15,108,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609202,城市地下空间工程,2021,7254.72,6.72,4,0.56,6,60.00,0,144,432,504,0.53,0,16.34,10,0.00,3,4.24,98,0.58,0.02,1.89,1.96,4.74,11.16,8.53,69.25,43,138,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609203,城市地下空间工程,2021,8290.20,11.51,10,2.84,9,100.00,60,120,240,300,0.58,60,29.93,9,0.00,4,5.98,97,0.71,0.01,2.92,2.78,7.79,9.83,5.27,46.13,22,100,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609204,城市地下空间工程,2021,466200.00,193.04,3,300.00,9,1600.00,735,630,630,420,0.83,735,117.18,10,0.00,4,145.00,95,0.78,0.00,3.08,2.49,6.14,10.00,3.77,36.63,2,72,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609205,城市地下空间工程,2021,305202.00,16.41,1,13.00,9,376.34,4200,3000,2400,9000,0.52,3600,40.43,9,0.00,9,12.73,95,0.68,0.00,2.60,2.62,4.53,10.26,7.43,44.25,6,94,3,41.00,1,1,0,0,0,0,0,0,0,0,0.00,0,0
3210609208,城市地下空间工程,2021,2401.44,12.51,6,50.00,9,99.00,72,36,24,60,0.69,36,32.02,6,0.00,8,10.58,100,0.47,0.04,5.21,3.71,10.07,14.63,6.55,94.75,9,169,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609210,城市地下空间工程,2021,65.00,16.25,6,65.00,6,65.00,0,2,0,2,0.50,0,0.00,6,13.86,6,13.86,96,0.75,0.00,2.95,3.93,5.62,8.86,3.77,34.50,9,105,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609211,城市地下空间工程,2021,2043.00,22.70,9,47.00,10,100.00,54,0,18,18,0.80,45,21.85,10,0.00,6,4.71,107,0.42,0.07,5.04,3.49,13.09,18.34,8.59,116.75,33,176,5,21.20,2,0,0,0,0,0,0,0,0,0,0.00,0,1
3210609212,城市地下空间工程,2021,477837.63,12.52,6,34.00,10,1124.85,8424,11016,9801,8910,0.77,5265,422.57,6,3.97,10,37.13,21,0.43,0.29,6.58,0.00,4.00,22.02,16.84,147.50,138,157,8,71.75,4,5,0,0,0,0,0,0,0,0,0.00,0,2
3210609213,城市地下空间工程,2021,11998.00,31.99,9,0.56,8,213.36,100,50,75,150,0.60,25,69.01,9,0.00,8,21.25,97,0.65,0.01,3.77,3.16,11.55,13.17,3.56,65.00,6,127,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609214,城市地下空间工程,2021,543879.36,101.74,1,1.00,9,1300.28,1620,810,810,2106,0.61,1134,128.53,9,0.00,12,49.50,98,0.48,0.02,3.12,3.42,10.17,14.24,3.74,91.25,24,165,5,12.00,4,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609215,城市地下空间工程,2021,13794.90,6.44,6,10.00,9,221.45,1218,168,630,126,0.94,1050,53.07,2,0.00,9,4.52,117,0.37,0.12,3.88,3.43,12.28,18.46,8.52,129.88,59,197,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210609216,城市地下空间工程,2021,192997.60,5.83,1,5.08,9,259.12,2530,7130,8740,14720,0.56,1840,53.33,2,0.00,9,59.50,97,0.66,0.01,2.06,2.24,7.28,10.85,3.94,50.13,28,113,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609217,城市地下空间工程,2021,284850.00,78.15,3,2.00,6,486.00,1350,945,135,1215,0.67,945,126.10,10,0.00,9,90.00,97,0.69,0.01,2.07,3.28,6.24,10.83,6.16,50.88,21,86,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609219,城市地下空间工程,2021,32751.04,48.74,10,0.56,5,202.00,168,112,112,280,0.58,112,71.81,9,0.00,5,49.50,98,0.73,0.01,3.06,2.83,13.77,14.95,3.68,45.50,6,101,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609222,城市地下空间工程,2021,818092.32,25.55,4,4.56,9,651.68,4176,8700,6960,12180,0.62,3828,75.68,3,0.00,5,90.00,99,0.85,0.00,2.63,1.39,6.16,9.53,4.50,9.88,1,24,2,25.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609224,城市地下空间工程,2021,136461.60,20.88,1,4.60,9,200.00,1782,990,1386,2376,0.64,2574,33.74,10,0.00,9,5.00,103,0.46,0.05,4.45,2.60,12.36,16.61,9.20,97.00,31,176,15,24.73,5,1,0,0,0,0,0,0,0,0,0.00,0,0
3210609227,城市地下空间工程,2021,115067.40,9.96,7,6.72,10,160.14,1470,2520,1890,5670,0.51,1050,27.24,10,0.00,6,29.44,96,0.70,0.00,1.54,2.23,5.16,11.34,5.94,30.38,11,59,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210609229,城市地下空间工程,2021,16170.00,11.67,12,10.00,10,40.00,462,308,385,231,0.83,154,9.96,10,0.00,10,0.00,117,0.38,0.10,3.71,2.40,5.70,15.99,11.31,129.13,57,194,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210609230,城市地下空间工程,2021,247674.24,5.48,4,3.04,6,134.52,5760,6336,12096,21024,0.54,4032,37.18,6,0.00,3,37.02,101,0.66,0.01,3.24,3.37,8.48,14.95,7.06,61.38,28,113,24,26.96,1,1,0,0,0,0,0,0,0,0,0.00,0,0
3210610101,道路桥梁与渡河工程,2021,708072.12,9.93,1,25.00,6,530.00,14964,20532,10440,25404,0.64,18096,62.51,10,0.00,6,46.58,97,0.73,0.00,2.59,1.79,5.41,9.29,4.09,27.63,8,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610102,道路桥梁与渡河工程,2021,154833.36,2.98,7,0.56,11,162.61,4224,12408,13728,21648,0.58,2112,41.11,12,0.00,5,51.24,99,0.61,0.00,2.56,2.68,5.33,13.13,5.84,33.00,9,70,1,5.00,1,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610103,道路桥梁与渡河工程,2021,710744.32,15.34,2,1.56,6,475.02,2288,7436,9724,26884,0.42,1716,74.10,10,0.00,9,58.30,102,0.53,0.02,2.08,4.00,19.23,19.04,7.04,80.63,25,135,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610106,网络空间安全,2021,49392.72,9.38,2,1.12,3,92.24,936,1053,1287,1989,0.62,585,33.38,9,0.00,4,44.93,86,0.53,0.05,4.61,4.18,11.70,20.19,4.99,93.75,46,168,20,21.80,6,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610108,道路桥梁与渡河工程,2021,734745.00,101.20,7,80.00,10,620.00,2640,1100,440,3080,0.58,2200,63.64,10,0.00,6,42.43,98,0.65,0.00,2.92,2.87,6.14,10.10,6.17,35.25,2,54,4,3.00,4,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610113,道路桥梁与渡河工程,2021,528628.80,8.69,8,20.28,4,310.70,2688,29904,14112,14112,0.77,2016,62.55,10,0.00,6,22.16,97,0.60,0.00,2.94,3.95,6.40,10.13,2.69,42.00,17,83,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610114,道路桥梁与渡河工程,2021,66406.40,14.82,1,1.00,5,120.84,320,640,1760,1760,0.61,0,33.91,5,0.00,6,29.72,99,0.69,0.00,1.98,4.27,8.72,10.73,2.49,34.38,8,75,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610117,道路桥梁与渡河工程,2021,62238.40,6.44,1,1.00,6,156.58,420,3080,1120,5040,0.48,280,35.04,9,0.00,6,18.60,99,0.82,0.00,3.68,3.84,6.09,10.41,3.56,15.38,1,39,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610119,道路桥梁与渡河工程,2021,6144.00,1.81,10,2.00,11,34.00,128,1280,384,1600,0.53,0,11.35,10,0.00,3,0.50,105,0.47,0.06,3.33,3.63,7.94,14.09,6.54,99.75,39,136,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610121,道路桥梁与渡河工程,2021,1600.00,200.00,12,100.00,5,300.00,4,0,0,4,0.50,0,100.00,12,0.00,12,0.00,100,0.48,0.02,3.85,2.50,8.24,12.54,5.89,88.13,11,168,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610122,道路桥梁与渡河工程,2021,54240.00,33.24,12,20.00,9,200.00,384,96,96,1056,0.35,192,16.15,12,0.00,5,2.50,101,0.45,0.04,3.78,3.95,11.65,12.46,3.56,103.13,20,152,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610125,道路桥梁与渡河工程,2021,360.00,30.00,6,40.00,7,50.00,8,0,0,4,0.67,0,5.00,7,0.00,6,10.00,101,0.43,0.03,2.77,3.37,6.08,12.21,7.74,101.50,43,176,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610126,道路桥梁与渡河工程,2021,3968.00,27.56,12,12.00,7,100.00,16,16,32,80,0.44,48,38.94,12,0.00,8,16.58,101,0.44,0.02,2.62,1.92,6.54,10.28,6.97,90.50,47,140,4,25.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610127,道路桥梁与渡河工程,2021,712340.64,21.41,1,19.52,3,328.60,4356,7524,6732,14652,0.56,3564,72.11,1,0.00,3,37.27,97,0.56,0.00,3.51,3.96,5.70,11.22,5.44,47.63,16,117,2,17.50,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610129,道路桥梁与渡河工程,2021,325241.28,4.70,2,1.40,9,218.64,3432,7176,12168,46488,0.33,1560,39.04,12,0.00,9,24.50,101,0.48,0.04,2.28,4.69,9.92,14.90,6.31,88.25,46,148,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3210610204,道路桥梁与渡河工程,2021,74462.08,9.20,1,0.56,8,81.40,880,1408,1760,4048,0.50,704,26.37,10,0.00,8,24.21,97,0.79,0.00,1.94,2.50,3.91,8.99,6.08,15.88,6,34,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610210,道路桥梁与渡河工程,2021,5460.00,17.33,5,5.00,9,50.00,35,70,0,210,0.33,35,18.41,12,0.00,12,1.50,99,0.70,0.00,2.60,2.09,4.72,8.62,5.93,31.13,5,66,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610213,道路桥梁与渡河工程,2021,746640.00,70.70,12,52.00,9,900.00,3120,3360,1920,2160,0.80,1920,76.47,12,0.00,6,40.00,103,0.33,0.05,2.10,3.50,6.64,13.41,7.14,118.63,49,172,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610215,道路桥梁与渡河工程,2021,300.00,300.00,8,300.00,8,300.00,0,0,0,1,0.00,0,0.00,8,0.00,8,0.00,96,0.67,0.00,1.54,2.60,5.48,10.06,3.08,41.88,22,78,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610216,道路桥梁与渡河工程,2021,60.00,60.00,9,60.00,9,60.00,0,1,0,0,1.00,0,0.00,9,0.00,9,0.00,113,0.32,0.10,1.95,2.29,6.77,18.15,10.01,140.25,81,204,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210610220,道路桥梁与渡河工程,2021,22896.00,3.31,9,0.28,5,100.00,144,1296,2304,3168,0.54,0,23.40,12,0.00,11,0.50,104,0.43,0.04,2.68,3.22,9.19,14.16,7.72,109.75,38,168,1,26.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610221,道路桥梁与渡河工程,2021,47600.00,65.38,5,50.00,7,260.00,336,112,168,112,0.85,336,77.13,9,0.00,6,20.55,96,0.57,0.00,4.35,4.57,6.42,10.22,5.93,59.63,4,118,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610223,道路桥梁与渡河工程,2021,43580.80,15.56,2,1.00,7,170.56,320,240,560,1680,0.40,400,57.31,10,0.00,8,39.75,98,0.58,0.01,3.56,3.52,5.33,10.74,6.99,43.88,12,86,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610225,道路桥梁与渡河工程,2021,327461.76,2.27,2,6.16,6,317.02,2304,35424,26784,79776,0.45,1152,45.73,5,0.00,8,25.00,105,0.30,0.05,3.18,3.85,8.67,16.86,7.69,126.00,28,193,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610227,道路桥梁与渡河工程,2021,335528.60,10.87,2,1.12,9,753.04,5060,6831,8096,10879,0.65,4048,103.19,12,0.00,9,40.42,100,0.53,0.01,1.18,3.97,3.20,12.72,8.07,59.75,33,84,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210610228,道路桥梁与渡河工程,2021,6522.88,6.66,12,4.00,8,46.00,49,49,392,490,0.50,0,17.18,11,0.00,3,7.20,97,0.67,0.00,3.42,2.83,5.89,11.21,7.07,27.88,6,56,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613101,智能建造,2021,665891.04,9.66,8,6.72,9,644.52,11136,12876,16356,28536,0.59,7308,82.72,12,0.00,6,36.00,106,0.63,0.04,2.26,2.78,7.61,14.41,6.75,28.38,5,63,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3210613104,智能建造,2021,3012392.76,13.68,8,1.12,10,1435.71,29388,82584,70680,37572,0.83,25296,385.41,9,0.00,5,140.89,101,0.67,0.00,2.38,2.78,5.97,10.01,4.47,21.25,3,34,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613105,智能建造,2021,329657.79,7.71,5,1.00,10,464.91,9702,10395,12243,10395,0.76,7623,97.76,8,0.00,10,4.04,115,0.34,0.10,2.99,2.92,8.76,18.42,9.29,63.88,46,82,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210613107,智能建造,2021,1026.72,57.04,9,51.12,11,120.00,6,6,0,6,0.67,0,48.79,9,0.00,9,0.00,65,0.42,0.14,10.93,18.01,8.62,19.78,0.00,66.57,40,85,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210613108,智能建造,2021,146033.36,11.77,7,10.00,11,552.70,1144,4840,4312,2112,0.83,704,190.01,9,0.00,8,8.66,101,0.50,0.00,3.31,2.59,3.86,11.51,7.62,34.63,14,54,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613109,智能建造,2021,185367.12,2.09,8,0.84,1,319.88,2208,28152,11592,46644,0.47,276,60.21,1,0.00,6,13.65,103,0.58,0.01,3.22,2.64,5.70,11.81,6.56,33.13,10,62,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613110,智能建造,2021,60124.05,10.23,1,0.56,10,751.30,385,2310,1995,1190,0.80,280,284.96,11,0.00,12,3.88,100,0.70,0.00,4.61,2.92,5.69,10.20,5.10,19.25,2,44,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613111,智能建造,2021,20563.40,1.75,1,1.00,6,68.84,1716,1287,2860,5863,0.50,429,13.92,6,0.00,6,4.43,106,0.46,0.03,4.87,5.07,5.67,14.84,6.40,43.75,9,69,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613112,智能建造,2021,367355.04,9.73,4,3.40,9,448.72,6240,10296,10296,10920,0.71,4056,63.16,6,0.00,5,46.67,99,0.57,0.00,2.61,3.22,3.54,12.75,5.96,32.13,6,55,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613114,智能建造,2021,15018.08,8.53,1,2.12,9,106.00,440,88,176,1056,0.40,264,27.26,9,0.00,7,2.00,114,0.37,0.10,2.91,3.95,8.76,18.03,7.35,59.63,42,81,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613117,智能建造,2021,3900.00,8.67,4,4.50,12,54.00,90,90,150,120,0.73,60,19.11,1,0.00,12,5.63,118,0.30,0.12,4.61,3.41,7.93,18.28,9.13,65.00,44,84,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210613121,智能建造,2021,204120.00,62.31,2,10.00,5,380.00,1260,882,126,1008,0.69,882,84.24,10,0.00,8,23.15,102,0.51,0.01,4.93,2.12,7.05,10.63,6.02,33.25,2,73,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613123,智能建造,2021,77271.04,10.45,4,2.00,8,113.36,1078,2002,3388,924,0.88,924,31.89,10,0.00,10,13.75,101,0.55,0.00,2.28,1.39,3.71,8.81,6.47,31.25,11,50,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613124,智能建造,2021,64431.36,31.96,8,1.12,6,250.00,864,96,480,576,0.71,576,55.27,10,0.00,7,25.54,108,0.36,0.04,3.60,2.50,5.50,15.70,9.57,51.25,19,80,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613126,智能建造,2021,104104.44,8.22,5,1.96,7,290.36,2574,990,1980,7128,0.44,1386,65.76,12,0.00,9,34.90,102,0.48,0.01,5.31,7.29,6.96,10.99,5.77,36.88,9,59,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613127,智能建造,2021,176683.20,9.20,11,1.00,9,241.96,1920,2880,6000,8400,0.56,720,50.88,12,0.00,4,17.18,102,0.45,0.01,3.04,3.23,4.52,10.90,5.48,43.38,27,61,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613129,智能建造,2021,279278.88,9.37,2,4.00,7,262.24,4692,6900,6624,11592,0.61,3036,58.81,10,0.00,4,38.99,99,0.57,0.00,2.99,0.97,4.06,9.37,6.18,35.25,12,71,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210613130,智能建造,2021,749898.00,14.93,2,4.14,5,608.04,9072,11340,10044,19764,0.61,2592,122.03,6,0.00,9,120.00,101,0.68,0.00,3.20,4.18,3.53,10.18,5.91,19.38,4,38,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
